date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Total,1821.0,100.0,2801.85714285714,100.0
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-03,California,State,Omicron,1816.0,99.73,2797.28571428571,99.836842910315
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.16,3.57142857142,0.127466476317
2022-02-03,California,State,Other,2.0,0.11,1.0,0.035690613369
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Other,2.0,0.09,1.14285714285,0.038755934502
2022-02-04,California,State,Total,2265.0,100.0,2948.85714285714,100.0
2022-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-04,California,State,Delta,2.0,0.09,3.71428571428,0.125956787133
2022-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,2261.0,99.82,2944.0,99.835287278364
2022-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-05,California,State,Delta,4.0,0.31,3.28571428571,0.116579654316
2022-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-05,California,State,Total,1297.0,100.0,2818.42857142857,100.0
2022-02-05,California,State,Omicron,1283.0,98.92,2812.57142857142,99.79218409448
2022-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-05,California,State,Other,10.0,0.77,2.57142857142,0.091236251204
2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-06,California,State,Total,1644.0,100.0,2787.85714285714,100.0
2022-02-06,California,State,Omicron,1643.0,99.94,2782.42857142857,99.805277991289
2022-02-06,California,State,Other,0.0,0.0,2.42857142857,0.087112477581
2022-02-06,California,State,Delta,1.0,0.06,3.0,0.10760953113
2022-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Delta,3.0,0.07,2.71428571428,0.099606815203
2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-07,California,State,Total,4386.0,100.0,2725.0,100.0
2022-02-07,California,State,Other,0.0,0.0,2.42857142857,0.089121887287
2022-02-07,California,State,Omicron,4383.0,99.93,2719.85714285714,99.81127129751
2022-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-08,California,State,Delta,2.0,0.05,2.28571428571,0.085383424943
2022-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-08,California,State,Omicron,3808.0,99.95,2672.71428571428,99.839906078233
2022-02-08,California,State,Total,3810.0,100.0,2677.0,100.0
2022-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-08,California,State,Other,0.0,0.0,2.0,0.074710496825
2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-09,California,State,Total,3401.0,100.0,2660.57142857142,100.0
2022-02-09,California,State,Omicron,3400.0,99.97,2656.28571428571,99.838917525773
2022-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-09,California,State,Delta,0.0,0.0,2.14285714285,0.080541237113
2022-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-09,California,State,Other,1.0,0.03,2.14285714285,0.080541237113
2022-02-10,California,State,Other,0.0,0.0,1.85714285714,0.066117383786
2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-10,California,State,Omicron,2857.0,99.93,2805.0,99.862679279829
2022-02-10,California,State,Total,2859.0,100.0,2808.85714285714,100.0
2022-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Delta,2.0,0.07,2.0,0.071203336385
2022-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-11,California,State,Total,2585.0,100.0,2854.57142857142,100.0
2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-11,California,State,Other,0.0,0.0,1.57142857142,0.05504954459
2022-02-11,California,State,Delta,0.0,0.0,1.71428571428,0.060054048644
2022-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-11,California,State,Omicron,2585.0,100.0,2851.28571428571,99.884896406766
2022-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Delta,0.0,0.0,1.14285714285,0.039342972362
2022-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-12,California,State,Omicron,1649.0,100.0,2903.57142857142,99.955739156093
2022-02-12,California,State,Total,1649.0,100.0,2904.85714285714,100.0
2022-02-12,California,State,Other,0.0,0.0,0.14285714285,0.004917871545
2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-13,California,State,Delta,0.0,0.0,1.0,0.035556458577
2022-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-13,California,State,Other,0.0,0.0,0.14285714285,0.005079494082
2022-02-13,California,State,Omicron,997.0,100.0,2811.28571428571,99.959364047341
2022-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-13,California,State,Total,997.0,100.0,2812.42857142857,100.0
2022-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-14,California,State,Other,0.0,0.0,0.14285714285,0.005668291577
2022-02-14,California,State,Total,2341.0,100.0,2520.28571428571,100.0
2022-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Delta,0.0,0.0,0.57142857142,0.022673166308
2022-02-14,California,State,Omicron,2341.0,100.0,2519.57142857142,99.971658542115
2022-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-15,California,State,Delta,4.0,0.19,0.85714285714,0.037709760543
2022-02-15,California,State,Omicron,2074.0,99.76,2271.85714285714,99.949720319276
2022-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-15,California,State,Other,1.0,0.05,0.28571428571,0.012569920181
2022-02-15,California,State,Total,2079.0,100.0,2273.0,100.0
2022-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-16,California,State,Delta,0.0,0.0,0.85714285714,0.041978590919
2022-02-16,California,State,Omicron,1775.0,99.55,2039.71428571428,99.895053522703
2022-02-16,California,State,Total,1783.0,100.0,2041.85714285714,100.0
2022-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Other,8.0,0.45,1.28571428571,0.062967886378
2022-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-17,California,State,Total,1505.0,100.0,1848.42857142857,100.0
2022-02-17,California,State,Delta,0.0,0.0,0.57142857142,0.030914290131
2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Omicron,1499.0,99.6,1845.71428571428,99.85315712188
2022-02-17,California,State,Other,6.0,0.4,2.14285714285,0.11592858799
2022-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Other,3.0,0.22,2.57142857142,0.153491941673
2022-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-18,California,State,Total,1373.0,100.0,1675.28571428571,100.0
2022-02-18,California,State,Delta,0.0,0.0,0.57142857142,0.034109320372
2022-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-18,California,State,Omicron,1370.0,99.78,1672.14285714285,99.812398737955
2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-19,California,State,Omicron,868.0,100.0,1560.57142857142,99.799013338206
2022-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-19,California,State,Other,0.0,0.0,2.57142857142,0.164443632377
2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Delta,0.0,0.0,0.57142857142,0.036543029417
2022-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-19,California,State,Total,868.0,100.0,1563.71428571428,100.0
2022-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-20,California,State,Delta,0.0,0.0,0.57142857142,0.037839371866
2022-02-20,California,State,Omicron,622.0,100.0,1507.0,99.791883454735
2022-02-20,California,State,Total,622.0,100.0,1510.14285714285,100.0
2022-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-20,California,State,Other,0.0,0.0,2.57142857142,0.170277173399
2022-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-21,California,State,Total,729.0,100.0,1279.85714285714,100.0
2022-02-21,California,State,Delta,1.0,0.14,0.71428571428,0.055809800201
2022-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-21,California,State,Other,0.0,0.0,2.57142857142,0.200915280723
2022-02-21,California,State,Omicron,728.0,99.86,1276.57142857142,99.743274919076
2022-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-22,California,State,Total,1502.0,100.0,1197.42857142857,100.0
2022-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-22,California,State,Delta,1.0,0.07,0.28571428571,0.023860653782
2022-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-22,California,State,Omicron,1501.0,99.93,1194.71428571428,99.773323789072
2022-02-22,California,State,Other,0.0,0.0,2.42857142857,0.202815557146
2022-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.026392187912
2022-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-23,California,State,Omicron,978.0,99.9,1080.85714285714,99.841646872526
2022-02-23,California,State,Total,979.0,100.0,1082.57142857142,100.0
2022-02-23,California,State,Other,1.0,0.1,1.42857142857,0.131960939562
2022-02-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-24,California,State,Delta,1.0,0.13,0.42857142857,0.043821209465
2022-02-24,California,State,Other,0.0,0.0,0.57142857142,0.058428279287
2022-02-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-24,California,State,Omicron,772.0,99.87,977.0,99.897750511247
2022-02-24,California,State,Total,773.0,100.0,978.0,100.0
2022-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-25,California,State,Omicron,678.0,99.85,878.14285714285,99.918725617685
2022-02-25,California,State,Total,679.0,100.0,878.85714285714,100.0
2022-02-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-25,California,State,Other,1.0,0.15,0.28571428571,0.032509752926
2022-02-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-25,California,State,Delta,0.0,0.0,0.42857142857,0.048764629389
2022-02-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-26,California,State,Omicron,401.0,100.0,811.42857142857,99.912049252419
2022-02-26,California,State,Total,401.0,100.0,812.14285714285,100.0
2022-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-26,California,State,Other,0.0,0.0,0.28571428571,0.035180299033
2022-02-26,California,State,Delta,0.0,0.0,0.42857142857,0.052770448549
2022-02-27,California,State,Delta,0.0,0.0,0.42857142857,0.055679287305
2022-02-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-27,California,State,Total,325.0,100.0,769.71428571428,100.0
2022-02-27,California,State,Omicron,325.0,100.0,769.0,99.907201187825
2022-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-27,California,State,Other,0.0,0.0,0.28571428571,0.03711952487
2022-02-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-28,California,State,Delta,0.0,0.0,0.28571428571,0.037160906726
2022-02-28,California,State,Total,723.0,100.0,768.85714285714,100.0
2022-02-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-28,California,State,Omicron,722.0,99.86,768.14285714285,99.907097733185
2022-02-28,California,State,Other,1.0,0.14,0.42857142857,0.055741360089
2022-03-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-01,California,State,Other,0.0,0.0,0.42857142857,0.06753714543
2022-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-01,California,State,Omicron,562.0,100.0,634.0,99.90995047276
2022-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-01,California,State,Total,562.0,100.0,634.57142857142,100.0
2022-03-01,California,State,Delta,0.0,0.0,0.14285714285,0.02251238181
2022-03-02,California,State,Total,548.0,100.0,573.0,100.0
2022-03-02,California,State,Omicron,548.0,100.0,572.57142857142,99.925205684368
2022-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-02,California,State,Other,0.0,0.0,0.28571428571,0.049862877088
2022-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-02,California,State,Delta,0.0,0.0,0.14285714285,0.024931438544
2022-03-03,California,State,Total,465.0,100.0,529.0,100.0
2022-03-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-03,California,State,Other,1.0,0.22,0.42857142857,0.081015392925
2022-03-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-03,California,State,Omicron,464.0,99.78,528.57142857142,99.918984607075
2022-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-04,California,State,Total,459.0,100.0,497.57142857142,100.0
2022-03-04,California,State,Omicron,459.0,100.0,497.28571428571,99.942578237152
2022-03-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Other,0.0,0.0,0.28571428571,0.057421762848
2022-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-05,California,State,Omicron,254.0,99.61,476.28571428571,99.91009889122
2022-03-05,California,State,Delta,1.0,0.39,0.14285714285,0.02996703626
2022-03-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-05,California,State,Other,0.0,0.0,0.28571428571,0.05993407252
2022-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-05,California,State,Total,255.0,100.0,476.71428571428,100.0
2022-03-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-06,California,State,Total,229.0,100.0,463.0,100.0
2022-03-06,California,State,Delta,0.0,0.0,0.14285714285,0.030854674483
2022-03-06,California,State,Omicron,229.0,100.0,462.57142857142,99.90743597655
2022-03-06,California,State,Other,0.0,0.0,0.28571428571,0.061709348966
2022-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-07,California,State,Other,0.0,0.0,0.14285714285,0.03290556104
2022-03-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-07,California,State,Delta,0.0,0.0,0.14285714285,0.03290556104
2022-03-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-07,California,State,Omicron,521.0,100.0,433.85714285714,99.93418887792
2022-03-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-07,California,State,Total,521.0,100.0,434.14285714285,100.0
2022-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-08,California,State,Omicron,495.0,99.8,424.28571428571,99.899091826438
2022-03-08,California,State,Delta,0.0,0.0,0.14285714285,0.033636057854
2022-03-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-08,California,State,Total,496.0,100.0,424.71428571428,100.0
2022-03-08,California,State,Other,1.0,0.2,0.28571428571,0.067272115708
2022-03-08,California,State,Alpha,0.0,0.0,0.0,0.0
